iteration,temperature,accepted,new_best_utility,regions,effective_regions,dfs,best_accepted_dfs,penalty,current_utility,best_utility,candidate_utility,move_type,merge_parent_id,split_node_id
234,0.009226478999077586,True,False,29,29,0.46168993298987665,0.4791816735822501,0.0,0.46168993298987665,0.4791816735822501,0.46168993298987665,merge,2824,
236,0.009203196730235124,True,False,30,30,0.46168993300828665,0.4791816735822501,0.0,0.46168993300828665,0.4791816735822501,0.46168993300828665,split,,3013
237,0.009191577636679953,True,False,29,29,0.46168992887892446,0.4791816735822501,0.0,0.46168992887892446,0.4791816735822501,0.46168992887892446,merge,2797,
238,0.009179973212303223,True,False,28,28,0.4616602717768704,0.4791816735822501,0.0,0.4616602717768704,0.4791816735822501,0.4616602717768704,merge,1777,
239,0.009168383438585,True,False,29,29,0.4727482531961211,0.4791816735822501,0.0,0.4727482531961211,0.4791816735822501,0.4727482531961211,split,,2873
240,0.009156808297028737,True,False,30,30,0.4727482608392087,0.4791816735822501,0.0,0.4727482608392087,0.4791816735822501,0.4727482608392087,split,,2794
241,0.00914524776916124,True,False,29,29,0.4727482607601979,0.4791816735822501,0.0,0.4727482607601979,0.4791816735822501,0.4727482607601979,merge,2790,
242,0.009133701836532636,True,False,30,30,0.4727482620605829,0.4791816735822501,0.0,0.4727482620605829,0.4791816735822501,0.4727482620605829,split,,2894
243,0.00912217048071634,True,False,29,29,0.4727482607601979,0.4791816735822501,0.0,0.4727482607601979,0.4791816735822501,0.4727482607601979,merge,2894,
244,0.00911065368330904,True,False,28,28,0.4616602793409472,0.4791816735822501,0.0,0.4616602793409472,0.4791816735822501,0.4616602793409472,merge,2873,
245,0.009099151425930648,True,False,28,28,0.46166861805445786,0.4791816735822501,0.0,0.46166861805445786,0.4791816735822501,0.46166861805445786,paired,3013,1
246,0.009087663690224292,True,False,27,27,0.46166861680589594,0.4791816735822501,0.0,0.46166861680589594,0.4791816735822501,0.46166861680589594,merge,2893,
247,0.009076190457856265,True,False,28,28,0.4616883949510635,0.4791816735822501,0.0,0.4616883949510635,0.4791816735822501,0.4616883949510635,split,,2
248,0.009064731710516015,True,False,29,29,0.46168839908042575,0.4791816735822501,0.0,0.46168839908042575,0.4791816735822501,0.46168839908042575,split,,2797
249,0.009053287429916103,True,False,29,29,0.4617214745569131,0.4791816735822501,0.0,0.4617214745569131,0.4791816735822501,0.4617214745569131,paired,2797,3132
251,0.00903044219590295,True,False,29,29,0.472809455691423,0.4791816735822501,0.0,0.472809455691423,0.4791816735822501,0.472809455691423,paired,2679,2873
252,0.009019041206030155,True,False,30,30,0.474613514706724,0.4791816735822501,0.0,0.474613514706724,0.4791816735822501,0.474613514706724,split,,2824
253,0.00900765460997853,True,False,30,30,0.46851806143667935,0.4791816735822501,0.0,0.46851806143667935,0.4791816735822501,0.46851806143667935,paired,2866,2844
254,0.008996282389575791,True,False,30,30,0.4685477108956458,0.4791816735822501,0.0,0.4685477108956458,0.4791816735822501,0.4685477108956458,paired,2794,1777
255,0.00898492452667259,True,False,29,29,0.4685180537935918,0.4791816735822501,0.0,0.4685180537935918,0.4791816735822501,0.4685180537935918,merge,1777,
256,0.008973581003142491,True,False,30,30,0.4708057807097263,0.4791816735822501,0.0,0.4708057807097263,0.4791816735822501,0.4708057807097263,split,,2827
257,0.008962251800881947,True,False,31,31,0.47180150310816654,0.4791816735822501,0.0,0.47180150310816654,0.4791816735822501,0.47180150310816654,split,,2831
258,0.008950936901810263,True,False,31,31,0.47188712445414194,0.4791816735822501,0.0,0.47188712445414194,0.4791816735822501,0.47188712445414194,paired,2,2876
259,0.008939636287869578,True,False,30,30,0.47187878572222136,0.4791816735822501,0.0,0.47187878572222136,0.4791816735822501,0.47187878572222136,merge,1,
262,0.00890581997659665,True,False,31,31,0.4718787860069621,0.4791816735822501,0.0,0.4718787860069621,0.4791816735822501,0.4718787860069621,split,,2679
263,0.008894576323056827,True,False,32,32,0.47253447478201016,0.4791816735822501,0.0,0.47253447478201016,0.4791816735822501,0.47253447478201016,split,,2812
264,0.008883346864700072,False,False,32,32,0.47253447478201016,0.4791816735822501,0.0,0.47253447478201016,0.4791816735822501,0.44292201173694445,split,,2877
265,0.008872131583604876,True,False,31,31,0.47250139517616047,0.4791816735822501,0.0,0.47250139517616047,0.4791816735822501,0.47250139517616047,merge,3132,
266,0.008860930461872356,True,False,30,30,0.4725013868627688,0.4791816735822501,0.0,0.4725013868627688,0.4791816735822501,0.4725013868627688,merge,2793,
267,0.00884974348162623,True,False,31,31,0.4726365587307853,0.4791816735822501,0.0,0.4726365587307853,0.4791816735822501,0.4726365587307853,split,,2800
268,0.008838570625012782,True,False,30,30,0.47263524295782183,0.4791816735822501,0.0,0.47263524295782183,0.4791816735822501,0.47263524295782183,merge,2847,
269,0.008827411874200837,True,False,29,29,0.4716395205593816,0.4791816735822501,0.0,0.4716395205593816,0.4791816735822501,0.4716395205593816,merge,2831,
270,0.00881626721138173,True,False,30,30,0.4716395206383924,0.4791816735822501,0.0,0.4716395206383924,0.4791816735822501,0.4716395206383924,split,,2790
271,0.008805136618769287,True,False,29,29,0.47163952035365164,0.4791816735822501,0.0,0.47163952035365164,0.4791816735822501,0.47163952035365164,merge,2679,
273,0.008782917573131911,True,False,29,29,0.47023787833994185,0.4791816735822501,0.0,0.47023787833994185,0.4791816735822501,0.47023787833994185,paired,2844,2813
274,0.008771829084646784,True,False,30,30,0.4702462170718625,0.4791816735822501,0.0,0.4702462170718625,0.4791816735822501,0.4702462170718625,split,,1
275,0.00876075459544787,True,False,30,30,0.47023787862468264,0.4791816735822501,0.0,0.47023787862468264,0.4791816735822501,0.47023787862468264,paired,1,2679
276,0.008749694087860981,True,False,30,30,0.470242790548571,0.4791816735822501,0.0,0.470242790548571,0.4791816735822501,0.470242790548571,paired,2679,2882
277,0.008738647544234245,True,False,29,29,0.4702427904695602,0.4791816735822501,0.0,0.4702427904695602,0.4791816735822501,0.4702427904695602,merge,2790,
278,0.008727614946938075,True,False,29,29,0.4684387397676509,0.4791816735822501,0.0,0.4684387397676509,0.4791816735822501,0.4684387397676509,paired,2824,2793
279,0.00871659627836514,True,False,28,28,0.46843382755902174,0.4791816735822501,0.0,0.46843382755902174,0.4791816735822501,0.46843382755902174,merge,2882,
280,0.008705591520930341,True,False,29,29,0.4698176563732557,0.4791816735822501,0.0,0.4698176563732557,0.4791816735822501,0.4698176563732557,split,,2828
281,0.008694600657070778,True,False,28,28,0.46971225688211266,0.4791816735822501,0.0,0.46971225688211266,0.4791816735822501,0.46971225688211266,merge,2876,
282,0.008683623669245726,True,False,29,29,0.4697122569611234,0.4791816735822501,0.0,0.4697122569611234,0.4791816735822501,0.4697122569611234,split,,2790
283,0.008672660539936603,True,False,28,28,0.46957708509310686,0.4791816735822501,0.0,0.46957708509310686,0.4791816735822501,0.46957708509310686,merge,2800,
284,0.008661711251646947,False,False,28,28,0.46957708509310686,0.4791816735822501,0.0,0.46957708509310686,0.4791816735822501,0.39206808139036414,merge,2870,
286,0.008639854128250603,True,False,27,27,0.46957708501409606,0.4791816735822501,0.0,0.46957708501409606,0.4791816735822501,0.46957708501409606,merge,2790,
288,0.008618052159526273,True,False,28,28,0.4695770926571837,0.4791816735822501,0.0,0.4695770926571837,0.4791816735822501,0.4695770926571837,split,,2794
289,0.008607171814659156,False,False,28,28,0.4695770926571837,0.4791816735822501,0.0,0.4695770926571837,0.4791816735822501,0.458489111237933,merge,2873,
290,0.00859630520629563,True,False,29,29,0.46958543138910436,0.4791816735822501,0.0,0.46958543138910436,0.4791816735822501,0.46958543138910436,split,,1
291,0.008585452317093272,True,False,30,30,0.46972060325712084,0.4791816735822501,0.0,0.46972060325712084,0.4791816735822501,0.46972060325712084,split,,2800
292,0.008574613129731554,True,False,30,30,0.46836643154494095,0.4791816735822501,0.0,0.46836643154494095,0.4791816735822501,0.46836643154494095,paired,2828,1777
293,0.008563787626911819,True,False,30,30,0.4698375937357857,0.4791816735822501,0.0,0.4698375937357857,0.4791816735822501,0.4698375937357857,paired,1,2844
294,0.008552975791357244,True,False,31,31,0.4698375939766074,0.4791816735822501,0.0,0.4698375939766074,0.4791816735822501,0.4698375939766074,split,,2801
295,0.008542177605812823,True,False,30,30,0.46754986706047297,0.4791816735822501,0.0,0.46754986706047297,0.4791816735822501,0.46754986706047297,merge,2827,
296,0.008531393053045334,True,False,31,31,0.4675498683090349,0.4791816735822501,0.0,0.4675498683090349,0.4791816735822501,0.4675498683090349,split,,2893
299,0.008499121019398398,True,False,32,32,0.4676515665765807,0.4791816735822501,0.0,0.4676515665765807,0.4791816735822501,0.4676515665765807,split,,1778
300,0.008488390825841121,True,False,31,31,0.4675498683090349,0.4791816735822501,0.0,0.4675498683090349,0.4791816735822501,0.4675498683090349,merge,1778,
301,0.008477674179220466,True,False,32,32,0.4675498685937757,0.4791816735822501,0.0,0.4675498685937757,0.4791816735822501,0.4675498685937757,split,,2679
303,0.00845628145839824,True,False,31,31,0.46747200968472,0.4791816735822501,0.0,0.46747200968472,0.4791816735822501,0.46747200968472,merge,2813,
304,0.008445605350055235,True,False,32,32,0.4750469638775301,0.4791816735822501,0.0,0.4750469638775301,0.4791816735822501,0.4750469638775301,split,,2866
305,0.008434942720365927,True,False,31,31,0.4735674629547647,0.4791816735822501,0.0,0.4735674629547647,0.4791816735822501,0.4735674629547647,merge,2844,
306,0.008424293552313434,True,False,32,32,0.473567467084127,0.4791816735822501,0.0,0.473567467084127,0.4791816735822501,0.473567467084127,split,,2797
307,0.008413657828902353,True,False,31,31,0.4735674594410393,0.4791816735822501,0.0,0.4735674594410393,0.4791816735822501,0.4735674594410393,merge,2794,
309,0.008392426648130082,True,False,32,32,0.4736728589321824,0.4791816735822501,0.0,0.4736728589321824,0.4791816735822501,0.4736728589321824,split,,2876
310,0.008381831156885265,True,False,32,32,0.4736728561032052,0.4791816735822501,0.0,0.4736728561032052,0.4791816735822501,0.4736728561032052,paired,2797,2894
311,0.008371249042514555,True,False,32,32,0.47515235674122985,0.4791816735822501,0.0,0.47515235674122985,0.4791816735822501,0.47515235674122985,paired,2679,2844
314,0.00833958279186977,False,False,32,32,0.47515235674122985,0.4791816735822501,0.0,0.47515235674122985,0.4791816735822501,0.44515235702597056,split,,2679
315,0.008329054016324694,True,False,31,31,0.4736728558184644,0.4791816735822501,0.0,0.4736728558184644,0.4791816735822501,0.4736728558184644,merge,2844,
316,0.008318538533424735,True,False,32,32,0.4740603927733988,0.4791816735822501,0.0,0.4740603927733988,0.4791816735822501,0.4740603927733988,split,,2877
318,0.008297547378453167,True,False,32,32,0.47406265311617185,0.4791816735822501,0.0,0.47406265311617185,0.4791816735822501,0.47406265311617185,paired,2793,2879
319,0.008287071672880994,True,False,31,31,0.47406265181578683,0.4791816735822501,0.0,0.47406265181578683,0.4791816735822501,0.47406265181578683,merge,2894,
320,0.008276609192952767,True,False,30,30,0.472957270007211,0.4791816735822501,0.0,0.472957270007211,0.4791816735822501,0.472957270007211,merge,2823,
322,0.008255723843259394,True,False,30,30,0.4723015813111737,0.4791816735822501,0.0,0.4723015813111737,0.4791816735822501,0.4723015813111737,paired,2812,2790
323,0.008245300940162544,True,False,31,31,0.472316036529108,0.4791816735822501,0.0,0.472316036529108,0.4791816735822501,0.472316036529108,split,,2209
324,0.008234891196046182,True,False,32,32,0.4723209487377371,0.4791816735822501,0.0,0.4723209487377371,0.4791816735822501,0.4723209487377371,split,,2882
326,0.008214111118322716,True,False,32,32,0.4723160695373064,0.4791816735822501,0.0,0.4723160695373064,0.4791816735822501,0.4723160695373064,paired,2882,2210
329,0.008183039279439901,False,False,32,32,0.4723160695373064,0.4791816735822501,0.0,0.4723160695373064,0.4791816735822501,0.4423160708376914,split,,2894
332,0.008152084977215366,True,False,31,31,0.472316036529108,0.4791816735822501,0.0,0.472316036529108,0.4791816735822501,0.472316036529108,merge,2210,
334,0.008131513854245803,False,False,31,31,0.472316036529108,0.4791816735822501,0.0,0.472316036529108,0.4791816735822501,0.46622058325906324,paired,2866,2844
335,0.008121247767038597,True,False,32,32,0.47231604484249967,0.4791816735822501,0.0,0.47231604484249967,0.4791816735822501,0.47231604484249967,split,,2793
336,0.00811099464083084,True,False,31,31,0.47231604359393775,0.4791816735822501,0.0,0.47231604359393775,0.4791816735822501,0.47231604359393775,merge,2893,
338,0.008090527205980939,True,False,30,30,0.472313774937773,0.4791816735822501,0.0,0.472313774937773,0.4791816735822501,0.472313774937773,merge,2879,
339,0.008080312864674064,False,False,30,30,0.472313774937773,0.4791816735822501,0.0,0.472313774937773,0.4791816735822501,0.38771043893413293,paired,2841,2679
341,0.00805992285278921,True,False,31,31,0.47241547320531874,0.4791816735822501,0.0,0.47241547320531874,0.4791816735822501,0.47241547320531874,split,,1778
343,0.008039584293439875,True,False,32,32,0.4724485528111684,0.4791816735822501,0.0,0.4724485528111684,0.4791816735822501,0.4724485528111684,split,,3132
344,0.008029434267879379,True,False,31,31,0.4723468545436226,0.4791816735822501,0.0,0.4723468545436226,0.4791816735822501,0.4723468545436226,merge,1778,
345,0.00801929705678977,True,False,32,32,0.4723468621867102,0.4791816735822501,0.0,0.4723468621867102,0.4791816735822501,0.4723468621867102,split,,2794
346,0.008009172643992703,True,False,32,32,0.47234686212818044,0.4791816735822501,0.0,0.47234686212818044,0.4791816735822501,0.47234686212818044,paired,2801,3366
349,0.007978876033879447,False,False,32,32,0.47234686212818044,0.4791816735822501,0.0,0.47234686212818044,0.4791816735822501,0.46129184394111744,paired,2873,2443
354,0.007928636145473976,True,False,31,31,0.4707741072453988,0.4791816735822501,0.0,0.4707741072453988,0.4791816735822501,0.4707741072453988,merge,2811,
355,0.00791862619264568,True,False,32,32,0.47077410748006515,0.4791816735822501,0.0,0.47077410748006515,0.4791816735822501,0.47077410748006515,split,,3486
356,0.007908628877445572,True,False,32,32,0.47077410864961633,0.4791816735822501,0.0,0.47077410864961633,0.4791816735822501,0.47077410864961633,paired,2790,2893
358,0.007888672096129715,True,False,31,31,0.470759653431682,0.4791816735822501,0.0,0.470759653431682,0.4791816735822501,0.470759653431682,merge,2209,
359,0.0078787125981642,False,False,31,31,0.470759653431682,0.4791816735822501,0.0,0.470759653431682,0.4791816735822501,0.3861563184436863,paired,2841,2894
360,0.007868765674127292,True,False,32,32,0.4707596534500921,0.4791816735822501,0.0,0.4707596534500921,0.4791816735822501,0.4707596534500921,split,,3013
361,0.007858831308144326,True,False,32,32,0.47116003499077336,0.4791816735822501,0.0,0.47116003499077336,0.4791816735822501,0.47116003499077336,paired,3013,2804
362,0.007848909484360678,True,False,31,31,0.471160034756107,0.4791816735822501,0.0,0.471160034756107,0.4791816735822501,0.471160034756107,merge,3486,
364,0.007829103400072913,True,False,31,31,0.472251998723938,0.4791816735822501,0.0,0.472251998723938,0.4791816735822501,0.472251998723938,paired,2877,2844
366,0.007809347294826898,True,False,31,31,0.47225199868368384,0.4791816735822501,0.0,0.47225199868368384,0.4791816735822501,0.47225199868368384,paired,2893,2837
367,0.0077994879449202175,True,False,30,30,0.4721465991925408,0.4791816735822501,0.0,0.4721465991925408,0.4791816735822501,0.4721465991925408,merge,2876,
368,0.007789641042504589,True,False,31,31,0.472215939984982,0.4791816735822501,0.0,0.472215939984982,0.4791816735822501,0.472215939984982,split,,3133
369,0.007779806571864978,True,False,31,31,0.47181556255525287,0.4791816735822501,0.0,0.47181556255525287,0.4791816735822501,0.47181556255525287,paired,2804,2797
370,0.007769984517306191,True,False,32,32,0.47181687832821656,0.4791816735822501,0.0,0.47181687832821656,0.4791816735822501,0.47181687832821656,split,,2847
374,0.0077308201466683695,False,False,32,32,0.47181687832821656,0.4791816735822501,0.0,0.47181687832821656,0.4791816735822501,0.44192227781935955,split,,2876
375,0.007721059937778426,True,False,32,32,0.47181687427786506,0.4791816735822501,0.0,0.47181687427786506,0.4791816735822501,0.47181687427786506,paired,2797,2790
378,0.007691853182849577,True,False,31,31,0.47181687409557294,0.4791816735822501,0.0,0.47181687409557294,0.4791816735822501,0.47181687409557294,merge,3366,
