matrix,split_step,classes,geometry,target_regions,state_count,observation_count,singular_index,singular_value,singular_value_normalized,energy_fraction,cumulative_energy_fraction
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,88,1.156305352709749e-10,0.0016637832257524376,1.2831679507844758e-06,0.9999966478569166
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,89,1.0512264633171656e-10,0.0015125874424393418,1.0605496429554976e-06,0.9999977084065595
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,90,9.934315537275017e-11,0.001429427573911691,9.471403350430281e-07,0.9999986555468946
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,91,8.386986906711436e-11,0.001206785741957429,6.750724145262876e-07,0.999999330619309
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,92,6.219683666909447e-11,0.0008949370795732978,3.7125732043769233e-07,0.9999997018766296
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,93,3.709907276885206e-11,0.0005338106826119571,1.320883582436912e-07,0.9999998339649877
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,94,3.320945077533907e-11,0.0004778437374433731,1.0584292133294635e-07,0.9999999398079091
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,95,2.2329260507992247e-11,0.00032129098935321937,4.785056969820091e-08,0.9999999876584789
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,96,9.367436922528478e-12,0.00013478606134161082,8.421316434845082e-09,0.9999999960797953
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,97,4.7664569234282535e-12,6.858353683901126e-05,2.1803678853100223e-09,0.9999999982601633
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,98,4.167483771132611e-12,5.9965039301746095e-05,1.666810648544515e-09,0.999999999926974
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,99,8.721745124973747e-13,1.2549533913523213e-05,7.300375754191768e-11,0.9999999999999778
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,100,1.5194762011491268e-14,2.1863420501146306e-07,2.2157779506877172e-14,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,101,6.278356546709382e-16,9.033793956958475e-09,3.782948098482257e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,102,4.887221316626295e-16,7.03211900566515e-09,2.2922524444134478e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,103,4.620358833111746e-16,6.6481362431417e-09,2.04875413495157e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,104,4.479184300700217e-16,6.445003205333559e-09,1.9254679602196955e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,105,4.240708235245313e-16,6.101865057164053e-09,1.7258983715328476e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,106,3.9643193865868803e-16,5.7041750100624905e-09,1.5082582318708748e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,107,3.86525547245194e-16,5.561634046960621e-09,1.433820677506725e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,108,3.576337270767448e-16,5.14591577976526e-09,1.2274826695579738e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,109,3.431479569586019e-16,4.937483108601091e-09,1.1300593859900343e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,110,3.265695367110562e-16,4.698939738956543e-09,1.023504536635966e-17,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,111,2.993182677731433e-16,4.306827015158152e-09,8.598147242954955e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,112,2.767788106328166e-16,3.982511551083197e-09,7.351976484053062e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,113,2.718642636251828e-16,3.911797177459387e-09,7.093207734919807e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,114,2.6119924055044424e-16,3.758340424427588e-09,6.547601680341414e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,115,2.5059708641476543e-16,3.6057882792139865e-09,6.0268511627846016e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,116,2.365318761601643e-16,3.403406954649102e-09,5.3693014203768234e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,117,2.19160535491053e-16,3.1534544213812443e-09,4.60959890269782e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,118,2.0350420088841243e-16,2.928178746339208e-09,3.974524597812275e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,119,1.8684410394336294e-16,2.688460148032757e-09,3.3504043767252587e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,120,1.6936254057986798e-16,2.4369216438136883e-09,2.752790440254104e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,121,1.5237560634696912e-16,2.19250025315399e-09,2.228277758331363e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,122,1.4696318249724746e-16,2.1146220353395845e-09,2.072791064912414e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,123,1.250208882475681e-16,1.7988990213313237e-09,1.5000425972203702e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,124,1.2040910420113366e-16,1.7325410396851351e-09,1.3914162868621777e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,125,1.0588480461010738e-16,1.523553976114753e-09,1.075983745948247e-18,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,126,8.829204734343711e-17,1.2704155264273403e-09,7.481378146409059e-19,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,127,8.281655826966518e-17,1.1916298764916762e-09,6.582225968420831e-19,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,128,7.336440888052574e-17,1.0556249054509178e-09,5.165463261371476e-19,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,129,6.883054036649142e-17,9.903880338603825e-10,4.546747010135906e-19,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,130,5.925588929027837e-17,8.526204120492043e-10,3.369779409032196e-19,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,131,5.372795634526831e-17,7.730801583831756e-10,2.770378288066325e-19,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,132,4.824763074746632e-17,6.942249167299492e-10,2.234037275392553e-19,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,133,3.300326057524793e-17,4.748769104246947e-10,1.0453269047346323e-19,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,134,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,135,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,136,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,137,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,138,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,139,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,140,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,141,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,142,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,143,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,144,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,145,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,146,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,147,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,148,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,149,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,150,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,151,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,152,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,153,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,154,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,155,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,156,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,157,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,158,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,159,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,160,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,161,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,162,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,163,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,164,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,165,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,166,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,167,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,100,100,168,168,0.0,0.0,0.0,0.9999999999999999
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,1,6.171807991206653e-08,1.0,0.5403260873380478,0.5403260873380478
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,2,3.011901021816807e-08,0.48800951457142605,0.12868043337978988,0.6690065207178376
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,3,2.2618987672296305e-08,0.3664888425648196,0.0725733968493416,0.7415799175671792
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,4,1.966206990875949e-08,0.31857876876230157,0.05483900862624841,0.7964189261934277
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,5,1.5792775660242117e-08,0.25588572558872597,0.03537920384760113,0.8317981300410288
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,6,1.4304721741251994e-08,0.23177522310533305,0.029026184516181816,0.8608243145572106
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,7,1.287423403793978e-08,0.2085974491799239,0.0235111527387239,0.8843354672959346
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,8,1.0740097925747676e-08,0.1740186658601457,0.016362422615114492,0.900697889911049
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,9,9.975811610852384e-09,0.1616351582075386,0.014116518492270507,0.9148144084033196
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,10,9.012767639196827e-09,0.14603123836706944,0.011522520045126052,0.9263369284484456
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,11,7.587769480723766e-09,0.12294240993132838,0.008166940282938656,0.9345038687313844
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,12,7.042959814860499e-09,0.11411501823930734,0.007036254576114219,0.9415401233074986
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,13,6.474059644841797e-09,0.10489729515347497,0.005945447049762368,0.947485570357261
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,14,6.1025662766484365e-09,0.0988780967480377,0.0052827022450445465,0.9527682726023056
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,15,5.981702828601118e-09,0.09691978164459443,0.005075522883152568,0.9578437954854581
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,16,5.4679455258306855e-09,0.08859552231082363,0.004241109463538784,0.9620849049489969
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,17,5.2110141307604885e-09,0.08443253805343483,0.0038519055092134727,0.9659368104582103
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,18,4.85594761378929e-09,0.07867949911448723,0.0033448689654799403,0.9692816794236903
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,19,4.828357302458169e-09,0.07823246136849074,0.003306967484565558,0.9725886469082557
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,20,4.3558863067548905e-09,0.07057715199437482,0.002691436852015644,0.9752800837602714
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,21,4.171178817841323e-09,0.06758439056730625,0.0024680203708914487,0.9777481041311629
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,22,4.112940421465391e-09,0.06664077086204473,0.002399584015558072,0.9801476881467209
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,23,3.81305264691568e-09,0.061781776950099,0.0020624181715246147,0.9822101063182456
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,24,3.5288918611378033e-09,0.05717760283802783,0.0017664763340509496,0.9839765826522966
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,25,3.147630384977396e-09,0.05100013463578282,0.0014053955733930824,0.9853819782256896
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,26,3.106140341110289e-09,0.05032788358833902,0.001368589713170611,0.9867505679388602
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,27,2.9340326702795525e-09,0.04753927332897987,0.0012211275063499058,0.9879716954452101
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,28,2.7976068318930723e-09,0.04532880536593153,0.0011102083336351546,0.9890819037788452
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,29,2.545817151483033e-09,0.0412491308075399,0.0009193598624870691,0.9900012636413323
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,30,2.525701292719253e-09,0.04092319943066557,0.0009048885570424788,0.9909061521983749
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,31,2.3824442997042817e-09,0.03860204826687243,0.0008051496990694103,0.9917113018974443
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,32,2.236656541263665e-09,0.03623989185098377,0.0007096263313462044,0.9924209282287905
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,33,2.1247471652282206e-09,0.034426656957822994,0.000640391620005297,0.9930613198487956
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,34,2.112957256797551e-09,0.03423562851935784,0.0006333044603421774,0.9936946243091379
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,35,1.922199978790687e-09,0.03114484412880895,0.0005241170156831895,0.994218741324821
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,36,1.8224213270823027e-09,0.02952815981441445,0.0004711169194293158,0.9946898582442504
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,37,1.7158994705055589e-09,0.02780221732351856,0.0004176522291172705,0.9951075104733678
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,38,1.6328783231912275e-09,0.026457049952261762,0.00037821501892023853,0.995485725492288
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,39,1.611064299002527e-09,0.02610360369761839,0.0003681771833423096,0.9958539026756302
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,40,1.5234525585269425e-09,0.02468405628784138,0.00032922210867776796,0.996183124784308
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,41,1.484207584325273e-09,0.02404818144763922,0.0003124786979158244,0.9964956034822239
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,42,1.4069307625669372e-09,0.02279608770349752,0.0002807867269487833,0.9967763902091726
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,43,1.3260051576015925e-09,0.021484873792101636,0.00024941441485640194,0.997025804624029
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,44,1.265350596676145e-09,0.020502105679226678,0.0002271186884896856,0.9972529233125187
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,45,1.218164887616816e-09,0.019737569434311777,0.00021049572385551632,0.9974634190363743
basis-projected,axis-parallel,all-cells,lat-lon-metres,250,250,168,46,1.1329869575394474e-09,0.018357456342674338,0.00018208784001641506,0.9976455068763906
